,,,,,,Recd. Store,Project ABC store,,,,,gainst Purchase  of Lifting Belt Cap. 05 MT X 03 mtr long for Hydra,,,,,,,,,
141233,,Purchase,Shree Chamunda Machine Tools,,,2.00,,,801.00,192.24,,"1,602.00","1,794.24",,,,,0.00,,CTM/0373,
,,,,,,Recd. Store,Project ABC store,,,,,Purchase Of Lifting Belt 5 Mt cap x 3 Mtr Long Qty 02 Nos For Tower Crane,,,,,,,,,
144288,,Purchase,Shree Chamunda Machine Tools,,,2.00,,,801.00,192.24,,"1,602.00","1,794.24",,,,,0.00,,CMT/0496,
,,,,,,Recd. Store,Project ABC store,,,,,Against Purchase  of Lifting Belt Cap. 05 MT X 03 mtr long for Hydra & Tower Crane,,,,,,,,,
146536,,Purchase,Shree Chamunda Machine Tools,,,1.00,,,774.00,92.88,,774.00,866.88,,,,,0.00,,CMT/0539,
,,,,,,Recd. Store,Project ABC store,,,,,"Against Purchase  of Lifting Belt Cap. 05 MT X 03 mtr long for Hydra & Tower Crane				  ",,,,,,,,,
150733,,Purchase,Shree Chamunda Machine Tools,,,1.00,,,774.00,92.88,,774.00,866.88,,,,,0.00,,CMT/0642,
,,,,,,Recd. Store,Project ABC store,,,,,"Against Purchase  of Lifting Belt Cap. 05 MT X 03 mtr long for Hydra & Tower Crane				  ",,,,,,,,,
154669,,Purchase,Shree Chamunda Machine Tools,,,1.00,,,586.80,70.42,,586.80,657.22,,,,,0.00,,CMT\0801,
,,,,,,Recd. Store,Project ABC store,,,,,Against Purchase  of Lifting Belt Cap. 05 MT X 02 mtr long for Mech Work,,,,,,,,,
154670,,Purchase,Shree Chamunda Machine Tools,,,2.00,,,774.00,185.76,,"1,548.00","1,733.76",,,,,0.00,,CMT\0801,
,,,,,,Recd. Store,Project ABC store,,,,,Against Purchase  of Lifting Belt Cap. 05 MT X 03 mtr long for Mech Work,,,,,,,,,
,,,,,,,,,,"1,336.42",,,,,,,,,,,
,,,,,,,,,,,,,"12,473.22",,,,,,,,
Lifting Belt 5 MT cap. 6m long,,,,,,,,,,,,,,,,,,,,,
120721,,Purchase,Shree Chamunda Machine Tools,,,2.00,,No.,"1,500.00",360.00,,"3,000.00","3,360.00",,20897,2.00,,0.00,,CMT0459,
,,,,,,Recd. Store,Project ABC store,,,,,for Hydra,,,,,,,,,
128535,,Purchase,Shree Chamunda Machine Tools,,,1.00,,,"1,500.00",180.00,,"1,500.00","1,680.00",,,,,0.00,,CTM0654,
,,,,,,Recd. Store,Project ABC store,,,,,Against Purchase  of Lifting Belt Cap. 05 MT X 06 mtr long for Hydra,,,,,,,,,
139471,,Purchase,Shree Chamunda Machine Tools,,,2.00,,,"1,515.00",363.60,,"3,030.00","3,393.60",,,,,0.00,,CMT/0311,
,,,,,,Recd. Store,Project ABC store,,,,,Against Purchase  of Lifting Belt Cap. 05 MT X 06 mtr long for Hydra,,,,,,,,,
146538,,Purchase,Shree Chamunda Machine Tools,,,1.00,,,"1,530.00",183.60,,"1,530.00","1,713.60",,,,,0.00,,CMT/0539,
,,,,,,Recd. Store,Project ABC store,,,,,"Against Purchase  of Lifting Belt Cap. 05 MT X 06 mtr long for Hydra				  				  ",,,,,,,,,
150550,,Purchase,Shree Chamunda Machine Tools,,,1.00,,,"1,530.00",183.60,,"1,530.00","1,713.60",,,,,0.00,,CMT/0667,
,,,,,,Recd. Store,Project ABC store,,,,,Against Purchase  of Lifting Belt Cap. 05 MT X 06 mtr long for Hydra,,,,,,,,,
150734,,Purchase,Shree Chamunda Machine Tools,,,1.00,,,"1,530.00",183.60,,"1,530.00","1,713.60",,,,,0.00,,CMT/0642,
,,,,,,Recd. Store,Project ABC store,,,,,"Against Purchase  of Lifting Belt Cap. 05 MT X 06 mtr long for Hydra				  				  ",,,,,,,,,
150826,,Purchase,Shree Chamunda Machine Tools,,,1.00,,,"1,530.00",183.60,,"1,530.00","1,713.60",,,,,0.00,,CMT/0684,
,,,,,,Recd. Store,Project ABC store,,,,,Against Purchase  of Lifting Belt Cap. 05 MT X 06 mtr long for Hydra      ,,,,,,,,,
151358,,Purchase,Shree Chamunda Machine Tools,,,1.00,,,"1,530.00",183.60,,"1,530.00","1,713.60",,,,,0.00,,CMT/0686,
,,,,,,Recd. Store,Project ABC store,,,,,"Against Purchase  of Lifting Belt Cap. 05 MT X 06 mtr long for Hydra												  											  ",,,,,,,,,
,,,,,,,,,,"1,821.60",,,,,,,,,,,
,,,,,,,,,,,,,"17,001.60",,,,,,,,
Lip seal Ring,,,,,,,,,,,,,,,,,,,,,
104887,,Purchase,West India Equipments Pvt ltd,,,2.00,,No.,"1,568.00",564.48,,"3,136.00","3,700.48",,18326,2.00,,0.00,,078,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of Lipseal Ring for Conc. Pump Repair work,,,,,,,,,
,,,,,,,,,,564.48,,,,,,,,,,,
,,,,,,,,,,,,,"3,700.48",,,,,,,,
Load cell with stud,,,,,,,,,,,,,,,,,,,,,
108594,,Purchase,KYB Conmat Pvt. Ltd.,,,1.00,,No.,"5,720.00","1,029.60",,"5,720.00","6,749.60",,19027,1.00,,0.00,,0302,
,,,,,,Recd. Store,Project ABC store,,,,,purchase of load cell with stud for batching plant,,,,,,,,,
112723,,Purchase,KYB Conmat Pvt. Ltd.,,,2.00,,No.,"5,850.00","2,106.00",,"11,700.00","13,806.00",,19582,2.00,,0.00,,0468,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of Load Cell with stud for batching plant,,,,,,,,,
142696,,Purchase,KYB Conmat Pvt. Ltd.,,,1.00,,No.,"3,952.00",711.36,,"3,952.00","4,663.36",,24595,1.00,,0.00,,0477,
,,,,,,Recd. Store,Project ABC store,,,,,for Batching Plant No -02,,,,,,,,,
151438,,Purchase,KYB Conmat Pvt. Ltd.,,,1.00,,No.,"6,557.85","1,180.42",,"6,557.85","7,738.27",,26440,1.00,,538.58,,0905,
,,,,,,Recd. Store,Project ABC store,,,,,for Batching Plant No BP-4,,,,,,,,,
,,,,,,,,,,"5,027.38",,,,,,,,,,,
,,,,,,,,,,,,,"32,957.23",,,,,,,,
Loader spares,,,,,,,,,,,,,,,,,,,,,
127949,,Purchase,Green Park Auto Track Pvt. Ltd.,,,"2,139.00",,,0.85,326.26,,"1,812.59","2,138.85",,,,,0.00,,1902,
,,,,,,Recd. Store,Project ABC store,,,,,Against purchase of Engine Oil 8.5 liter for Tractor Loder No LDR-9,,,,,,,,,
127950,,Purchase,Green Park Auto Track Pvt. Ltd.,,,519.00,,,0.85,79.16,,439.80,518.96,,,,,0.00,,1902,
,,,,,,Recd. Store,Project ABC store,,,,,Against purchase of Diesel & Oil Filtter for Tractor Loder No LDR-9,,,,,,,,,
129768,,Purchase,Aarasta Tractor Parts,,,"2,224.30",,,0.85,339.28,,"1,884.87","2,224.15",,,,,0.00,,1648,
,,,,,,Recd. Store,Project ABC store,,,,,"Against purchase of Air filter 01 nos @ Rs. 805, Diesel filter 01 nos @ Rs. 182, Oil filter 01 nos @ Rs. 186 & Hydrolic filter 01 nos @ Rs. 712 for Tractor loader No LDR/09  ",,,,,,,,,
129770,,Purchase,Aarasta Tractor Parts,,,"8,589.22",,,0.85,"1,310.14",,"7,278.51","8,588.65",,,,,0.00,,1648,
,,,,,,Recd. Store,Project ABC store,,,,,"Against purchase of Cluth Presser plate 01 nos @ Rs.3347, Cluth plate 01 nos @ Rs. 2949, Cultch Sleev 01 nos & Clutch Bering 01 nos @ Rs. 712 for Tractor loader No LDR/09    ",,,,,,,,,
129771,,Purchase,Aarasta Tractor Parts,,,149.86,,,0.85,22.86,,126.99,149.85,,,,,0.00,,1648,
,,,,,,Recd. Store,Project ABC store,,,,,"Against purchase of Cluth Presser plate 01 nos @ Rs.3347, Cluth plate 01 nos @ Rs. 2949, Cultch Sleev 01 nos & Clutch Bering 01 nos @ Rs. 712 for Tractor loader No LDR/09    ",,,,,,,,,
129778,,Purchase,URD Supplier,,,650.00,,,1.00,0.00,,650.00,650.00,,,,,0.00,,478,
,,,,,,Recd. Store,Project ABC store,,,,,Against purchase of Starter spair parts for Tractor loader No LDR/09    ,,,,,,,,,
129783,,Purchase,Green Park Auto Track Pvt. Ltd.,,,519.00,,,0.85,79.18,,439.85,519.03,,,,,0.00,,2223,
,,,,,,Recd. Store,Project ABC store,,,,,Against purchase of Oil filter & Diesel filter for Tractor loader No LDR/09,,,,,,,,,
129784,,Purchase,Green Park Auto Track Pvt. Ltd.,,,"2,138.00",,,0.85,326.12,,"1,811.74","2,137.86",,,,,0.00,,2223,
,,,,,,Recd. Store,Project ABC store,,,,,Against purchase of Engine oil for Tractor loader No LDR/09,,,,,,,,,
130736,,Purchase,Aarasta Tractor Parts,,,600.00,,,0.85,91.52,,508.44,599.96,,,,,0.00,,1683,
,,,,,,Recd. Store,Project ABC store,,,,,"Against purchase of Water Pump Fan Qty 01 Nos for Tractor loader No LDR/01				  ",,,,,,,,,
135046,,Purchase,Green Park Auto Track Pvt. Ltd.,,,519.00,,,0.85,79.16,,439.80,518.96,,,,,0.00,,T/GST/0360,
,,,,,,Recd. Store,Project ABC store,,,,,"Against purchase of Oil Filter ,Diesel Filter & Filter insert Secondery for Tractor Loder No LDR-9",,,,,,,,,
135047,,Purchase,Green Park Auto Track Pvt. Ltd.,,,"2,139.00",,,0.85,326.26,,"1,812.59","2,138.85",,,,,0.00,,T/GST/0360,
,,,,,,Recd. Store,Project ABC store,,,,,Against purchase of Engine Oil Qty 8.5 Ltrs for Tractor Loder No LDR-9,,,,,,,,,
142015,,Purchase,URD Supplier,,,"1,750.00",,,1.00,315.00,,"1,750.00","2,065.00",,,,,0.00,,802,
,,,,,,Recd. Store,Project ABC store,,,,,Against purchase of Spare Parts for Tractor loader Starter repair No LDR/01,,,,,,,,,
144544,,Purchase,ARPAN TYRES HUB,,,"5,450.00",,L S,0.84,828.46,,"4,602.53","5,430.99",,24821,"5,450.00",,18.47,,510,
,,,,,,Recd. Store,Project ABC store,,,,,for Loader MH 12 QW 1396 LDR/09,,,,,,,,,
152910,,Purchase,N.K.Tractors,,,"34,854.55",,L S,0.84,"5,298.24",,"29,434.67","34,732.91",,26837,"34,854.55",,0.00,,171,
,,,,,,Recd. Store,Project ABC store,,,,,Spare part for Tractor Engine work MH 12 JN 5071,,,,,,,,,
152911,,Purchase,N.K.Tractors,,,"2,667.60",,L S,0.84,405.50,,"2,252.79","2,658.29",,26837,"2,667.60",,0.00,,171,
,,,,,,Recd. Store,Project ABC store,,,,,Spare part for Tractor Engine work MH 12 JN 5071,,,,,,,,,
152912,,Purchase,N.K.Tractors,,,"4,829.80",,L S,0.84,734.18,,"4,078.77","4,812.95",,26837,"4,829.80",,0.00,,171,
,,,,,,Recd. Store,Project ABC store,,,,,Spare part for Tractor Engine work MH 12 JN 5071,,,,,,,,,
152913,,Purchase,N.K.Tractors,,,"3,990.00",,L S,0.84,606.52,,"3,369.56","3,976.08",,26837,"3,990.00",,0.00,,171,
,,,,,,Recd. Store,Project ABC store,,,,,Spare part for Tractor Engine work MH 12 JN 5071,,,,,,,,,
152914,,Purchase,N.K.Tractors,,,"14,698.39",,L S,0.84,"2,234.30",,"12,412.79","14,647.09",,26837,"14,698.39",,0.00,,171,
,,,,,,Recd. Store,Project ABC store,,,,,Spare part for Tractor Engine work MH 12 JN 5071,,,,,,,,,
152915,,Purchase,N.K.Tractors,,,"3,325.00",,L S,0.84,505.44,,"2,807.96","3,313.40",,26837,"3,578.65",,0.00,,171,
,,,,,,Recd. Store,Project ABC store,,,,,Spare part for Tractor Engine work MH 12 JN 5071,,,,,,,,,
152916,,Purchase,N.K.Tractors,,,"2,375.00",,L S,0.84,361.02,,"2,005.69","2,366.71",,26837,"2,375.00",,0.00,,171,
,,,,,,Recd. Store,Project ABC store,,,,,Spare part for Tractor Engine work MH 12 JN 5071,,,,,,,,,
152917,,Purchase,N.K.Tractors,,,"19,047.50",,L S,0.84,"2,895.42",,"16,085.61","18,981.03",,26837,"19,691.60",,0.00,,171,
,,,,,,Recd. Store,Project ABC store,,,,,Spare part for Tractor Engine work MH 12 JN 5071,,,,,,,,,
152918,,Purchase,N.K.Tractors,,,570.00,,L S,0.84,86.64,,481.37,568.01,,26837,570.00,,0.00,,171,
,,,,,,Recd. Store,Project ABC store,,,,,Spare part for Tractor Engine work MH 12 JN 5071,,,,,,,,,
152919,,Purchase,N.K.Tractors,,,760.00,,L S,0.84,115.52,,641.82,757.34,,26837,760.00,,0.00,,171,
,,,,,,Recd. Store,Project ABC store,,,,,Spare part for Tractor Engine work MH 12 JN 5071,,,,,,,,,
152924,,Purchase,N.K.Tractors,,,380.00,,L S,0.84,57.76,,320.91,378.67,,26837,760.00,,0.00,,171,
,,,,,,Recd. Store,Project ABC store,,,,,for Tractor Engine Repair work MH 12 JN 5071,,,,,,,,,
152926,,Purchase,N.K.Tractors,,,253.65,,L S,0.84,38.56,,214.21,252.77,,26837,"3,578.65",,0.00,,172,
,,,,,,Recd. Store,Project ABC store,,,,,for Tractor Loader MH 12 JN 5071,,,,,,,,,
152927,,Purchase,N.K.Tractors,,,644.10,,L S,0.84,97.90,,543.94,641.84,,26837,"19,691.60",,0.00,,172,
,,,,,,Recd. Store,Project ABC store,,,,,for Tractor Loader MH 12 JN 5071,,,,,,,,,
152928,,Purchase,N.K.Tractors,,,380.00,,L S,0.84,57.76,,320.91,378.67,,26837,760.00,,0.00,,172,
,,,,,,Recd. Store,Project ABC store,,,,,for Tractor Loader MH 12 JN 5071,,,,,,,,,
152929,,Purchase,N.K.Tractors,,,408.50,,L S,0.84,62.10,,344.98,407.08,,26837,408.50,,0.00,,172,
,,,,,,Recd. Store,Project ABC store,,,,,for Tractor Loader MH 12 JN 5071,,,,,,,,,
152930,,Purchase,N.K.Tractors,,,"1,537.10",,L S,0.84,233.66,,"1,298.08","1,531.74",,26837,"1,537.10",,0.00,,172,
,,,,,,Recd. Store,Project ABC store,,,,,for Tractor Loader MH 12 JN 5071,,,,,,,,,
152931,,Purchase,N.K.Tractors,,,224.20,,L S,0.84,34.08,,189.34,223.42,,26837,224.20,,0.00,,172,
,,,,,,Recd. Store,Project ABC store,,,,,for Tractor Loader MH 12 JN 5071,,,,,,,,,
152932,,Purchase,N.K.Tractors,,,114.00,,L S,0.84,17.32,,96.27,113.59,,26837,114.00,,0.00,,172,
,,,,,,Recd. Store,Project ABC store,,,,,for Tractor Loader MH 12 JN 5071,,,,,,,,,
152933,,Purchase,N.K.Tractors,,,145.34,,L S,0.84,22.10,,122.74,144.84,,26837,145.34,,0.00,,172,
,,,,,,Recd. Store,Project ABC store,,,,,for Tractor Loader MH 12 JN 5071,,,,,,,,,
152934,,Purchase,N.K.Tractors,,,142.50,,L S,0.84,21.66,,120.34,142.00,,26837,142.50,,0.00,,172,
,,,,,,Recd. Store,Project ABC store,,,,,for Tractor Loader MH 12 JN 5071,,,,,,,,,
152935,,Purchase,N.K.Tractors,,,957.24,,L S,0.84,145.52,,808.39,953.91,,26837,957.24,,0.00,,172,
,,,,,,Recd. Store,Project ABC store,,,,,for Tractor Loader MH 12 JN 5071,,,,,,,,,
152936,,Purchase,N.K.Tractors,,,"3,571.15",,L S,0.84,542.86,,"3,015.84","3,558.70",,26837,"3,571.15",,0.00,,173,
,,,,,,Recd. Store,Project ABC store,,,,,for Tractor Loader MH 12 JN 5071,,,,,,,,,
,,,,,,,,,,"18,697.46",,,,,,,,,,,
,,,,,,,,,,,,,"123,222.13",,,,,,,,
Lubricant,,,,,,,,,,,,,,,,,,,,,
106238,,Purchase,Hilti India Pvt Ltd,,,1.00,,No.,271.00,48.78,,271.00,319.78,,18633,1.00,,0.00,,24-2855-2018,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of Lubricant for Bracker Repair work,,,,,,,,,
122388,,Purchase,Hilti India Pvt Ltd,,,1.00,,No.,271.00,48.78,,271.00,319.78,,21241,1.00,,0.00,,24-15038-2018,
,,,,,,Recd. Store,Project ABC store,,,,,for Breaker Repair,,,,,,,,,
123685,,Purchase,Hilti India Pvt Ltd,,,1.00,,No.,298.00,53.64,,298.00,351.64,,21488,1.00,,0.00,,15580,
,,,,,,Recd. Store,Project ABC store,,,,,for Breaker Repair work,,,,,,,,,
136160,,Purchase,Hilti India Pvt Ltd,,,1.00,,No.,298.00,53.64,,298.00,351.64,,23451,1.00,,0.00,,24-3261-2019,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of Lubricant For Breaker Reapiring,,,,,,,,,
153328,,Purchase,Hilti India Pvt Ltd,,,1.00,,No.,298.00,53.64,,298.00,351.64,,26863,1.00,,0.00,,24-15958-2019,
,,,,,,Recd. Store,Project ABC store,,,,,for Breaker Repair work,,,,,,,,,
153831,,Purchase,Hilti India Pvt Ltd,,,1.00,,No.,298.00,53.64,,298.00,351.64,,27007,1.00,,0.00,,24-16263-2019,
,,,,,,Recd. Store,Project ABC store,,,,,for Braaker Repair work,,,,,,,,,
156494,,Purchase,Hilti India Pvt Ltd,,,1.00,,No.,298.00,53.64,,298.00,351.64,,27542,1.00,,0.00,,24-18120-2019,
,,,,,,Recd. Store,Project ABC store,,,,,for breaker repair work,,,,,,,,,
,,,,,,,,,,365.76,,,,,,,,,,,
,,,,,,,,,,,,,"2,397.76",,,,,,,,
M8 Bolt,,,,,,,,,,,,,,,,,,,,,
104321,,Purchase,Adinath Motors .,,,4.00,,,15.00,10.80,,60.00,70.80,,,,,0.00,,196,
,,,,,,Recd. Store,Project ABC store,,,,,"Purchase Of M 8 Bolt Qty 04 Nos @ Rs-15/- Use For Hydra													  			  ",,,,,,,,,
,,,,,,,,,,10.80,,,,,,,,,,,
,,,,,,,,,,,,,70.80,,,,,,,,
Main Filter Front,,,,,,,,,,,,,,,,,,,,,
144704,,Purchase,USHA NEUROSTURBO LLP,,,36.00,,No.,"1,325.00","8,586.00",,"47,700.00","56,286.00",,22494,36.00,,0.00,,00007,
,,,,,,Recd. Store,Project ABC store,,,,,,,,,,,,,,
144707,,Purchase,USHA NEUROSTURBO LLP,,,36.00,,No.,"1,325.00","8,586.00",,"47,700.00","56,286.00",,24159,36.00,,0.00,,00007,
,,,,,,Recd. Store,Project ABC store,,,,,for Air blower SBR,,,,,,,,,
,,,,,,,,,,"17,172.00",,,,,,,,,,,
,,,,,,,,,,,,,"112,572.00",,,,,,,,
Main Filter Rear,,,,,,,,,,,,,,,,,,,,,
144705,,Purchase,USHA NEUROSTURBO LLP,,,36.00,,No.,"5,370.00","34,797.60",,"193,320.00","228,117.60",,22494,36.00,,0.00,,00007,
,,,,,,Recd. Store,Project ABC store,,,,,,,,,,,,,,
144708,,Purchase,USHA NEUROSTURBO LLP,,,36.00,,No.,"5,370.00","34,797.60",,"193,320.00","228,117.60",,24159,36.00,,0.00,,00007,
,,,,,,Recd. Store,Project ABC store,,,,,for Air blower SBR,,,,,,,,,
,,,,,,,,,,"69,595.20",,,,,,,,,,,
,,,,,,,,,,,,,"456,235.20",,,,,,,,
MCB 32A 3 pole,,,,,,,,,,,,,,,,,,,,,
140841,,Purchase,Saibaba Electricals,,,1.00,,,556.00,100.08,,556.00,656.08,,,,,0.00,,2903,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of 32 AMp MCB 01 nos for site area lighting work,,,,,,,,,
,,,,,,,,,,100.08,,,,,,,,,,,
,,,,,,,,,,,,,656.08,,,,,,,,
Metal 10 mm,,,,,,,,,,,,,,,,,,,,,
115609,,Purchase,Aara Enterprise,,,23.40,,MT,566.66,663.00,,"13,259.84","13,922.84",,20082,216.80,,0.00,,1604,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of Metal 10 mm,,,,,,,,,
115610,,Purchase,Aara Enterprise,,,23.95,,MT,566.66,678.58,,"13,571.51","14,250.09",,20082,216.80,,0.00,,1605,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of Metal 10 mm,,,,,,,,,
115614,,Purchase,Aara Enterprise,,,22.76,,MT,566.66,644.86,,"12,897.18","13,542.04",,20082,216.80,,0.00,,1608,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of Metal 20 mm,,,,,,,,,
115622,,Purchase,Aara Enterprise,,,22.43,,MT,566.66,635.50,,"12,710.18","13,345.68",,20082,216.80,,0.00,,1615,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of Metal 10 mm,,,,,,,,,
115626,,Purchase,Aara Enterprise,,,23.19,,MT,566.66,657.04,,"13,140.85","13,797.89",,20082,216.80,,0.00,,1619,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of Metal 10 mm,,,,,,,,,
115634,,Purchase,Aara Enterprise,,,24.61,,MT,566.66,697.28,,"13,945.50","14,642.78",,20082,216.80,,0.00,,1623,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of Metal 10 mm,,,,,,,,,
115649,,Purchase,Aara Enterprise,,,24.74,,MT,566.66,700.82,,"14,016.34","14,717.16",,20082,216.80,,0.00,,1626,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of Metal 10 mm,,,,,,,,,
115650,,Purchase,Aara Enterprise,,,25.74,,MT,566.66,729.16,,"14,583.00","15,312.16",,20082,216.80,,0.00,,1627,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of Metal 10 mm,,,,,,,,,
115651,,Purchase,Aara Enterprise,,,25.22,,MT,566.66,714.56,,"14,291.17","15,005.73",,20082,216.80,,0.00,,1628,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of Metal 10 mm,,,,,,,,,
115654,,Purchase,Aara Enterprise,,,0.77,,MT,566.66,21.82,,436.33,458.15,,20082,216.80,,0.00,,1628.,
,,,,,,Recd. Store,Project ABC store,,,,,Supply of Metal 10 mm,,,,,,,,,
124550,,Purchase,Aara Enterprise,,,26.42,,MT,566.66,748.56,,"14,971.16","15,719.72",,21624,563.96,,0.00,,1,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Conc.Work,,,,,,,,,
124608,,Purchase,Aara Enterprise,,,22.34,,MT,566.66,632.96,,"12,659.18","13,292.14",,21624,563.96,,0.00,,2,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Cocn.Work,,,,,,,,,
124613,,Purchase,Aara Enterprise,,,26.50,,MT,566.66,750.82,,"15,016.49","15,767.31",,21624,563.96,,0.00,,6,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Cocn.Work,,,,,,,,,
124614,,Purchase,Aara Enterprise,,,25.25,,MT,566.66,715.40,,"14,308.17","15,023.57",,21624,563.96,,0.00,,7,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Cocn.Work,,,,,,,,,
124617,,Purchase,Aara Enterprise,,,22.68,,MT,566.66,642.60,,"12,851.85","13,494.45",,21624,563.96,,0.00,,9,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Cocn.Work,,,,,,,,,
124618,,Purchase,Aara Enterprise,,,21.78,,MT,566.66,616.96,,"12,339.02","12,955.98",,21624,563.96,,0.00,,10,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Cocn.Work,,,,,,,,,
124619,,Purchase,Aara Enterprise,,,23.20,,MT,566.66,657.32,,"13,146.51","13,803.83",,21624,563.96,,0.00,,11,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Cocn.Work,,,,,,,,,
124623,,Purchase,Aara Enterprise,,,23.00,,MT,566.66,651.66,,"13,033.18","13,684.84",,21624,563.96,,0.00,,15,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Cocn.Work,,,,,,,,,
124625,,Purchase,Aara Enterprise,,,22.75,,MT,566.66,644.58,,"12,891.52","13,536.10",,21624,563.96,,0.00,,16,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Cocn.Work,,,,,,,,,
124629,,Purchase,Aara Enterprise,,,27.25,,MT,566.66,772.08,,"15,441.49","16,213.57",,21624,563.96,,0.00,,19,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Conc.work,,,,,,,,,
124635,,Purchase,Aara Enterprise,,,22.31,,MT,566.66,632.10,,"12,642.18","13,274.28",,21624,563.96,,0.00,,20,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Conc.work,,,,,,,,,
124644,,Purchase,Aara Enterprise,,,25.62,,MT,566.66,725.90,,"14,517.83","15,243.73",,21624,563.96,,0.00,,23,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Conc.work,,,,,,,,,
124645,,Purchase,Aara Enterprise,,,23.83,,MT,566.66,675.18,,"13,503.51","14,178.69",,21624,563.96,,0.00,,24,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Conc.work,,,,,,,,,
124646,,Purchase,Aara Enterprise,,,25.61,,MT,566.66,725.46,,"14,509.33","15,234.79",,21624,563.96,,0.00,,25,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Conc.work,,,,,,,,,
124647,,Purchase,Aara Enterprise,,,28.30,,MT,566.66,801.82,,"16,036.48","16,838.30",,21624,563.96,,0.00,,26,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Conc.work,,,,,,,,,
124650,,Purchase,Aara Enterprise,,,27.52,,MT,566.66,779.72,,"15,594.48","16,374.20",,21624,563.96,,0.00,,29,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Conc.work,,,,,,,,,
124653,,Purchase,Aara Enterprise,,,26.85,,MT,566.66,760.74,,"15,214.82","15,975.56",,21624,563.96,,0.00,,30,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Conc.work,,,,,,,,,
124658,,Purchase,Aara Enterprise,,,26.46,,MT,566.66,749.70,,"14,993.82","15,743.52",,21624,563.96,,0.00,,35,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Conc.work,,,,,,,,,
124662,,Purchase,Aara Enterprise,,,22.64,,MT,566.66,641.46,,"12,829.18","13,470.64",,21624,563.96,,0.00,,37,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Cocn.work,,,,,,,,,
124668,,Purchase,Aara Enterprise,,,21.79,,MT,566.66,617.24,,"12,344.69","12,961.93",,21624,563.96,,0.00,,43,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Cocn.work,,,,,,,,,
124669,,Purchase,Aara Enterprise,,,23.63,,MT,566.66,669.36,,"13,387.34","14,056.70",,21624,563.96,,0.00,,44,
,,,,,,Recd. Store,Project ABC store,,,,,Supply Of 10 mm Metal For Cocn.work,,,,,,,,,
124824,,Purchase,Aara Enterprise,,,27.32,,MT,566.66,774.06,,"15,481.15","16,255.21",,21624,563.96,,0.00,,36,
,,,,,,Recd. Store,Project ABC store,,,,,for site conc. work,,,,,,,,,
124826,,Purchase,Aara Enterprise,,,20.93,,MT,566.66,593.00,,"11,860.19","12,453.19",,21624,563.96,,0.00,,41,
,,,,,,Recd. Store,Project ABC store,,,,,for site conc. work,,,,,,,,,
131250,,Purchase,Aara Enterprise,,,27.35,,MT,566.66,774.90,,"15,498.15","16,273.05",,22565,194.09,,0.00,,48,
,,,,,,Recd. Store,Project ABC store,,,,,for site conc. work,,,,,,,,,
131251,,Purchase,Aara Enterprise,,,27.70,,MT,566.66,784.82,,"15,696.48","16,481.30",,22565,194.09,,0.00,,49,
,,,,,,Recd. Store,Project ABC store,,,,,for site conc. work,,,,,,,,,
131259,,Purchase,Aara Enterprise,,,28.65,,MT,566.66,811.74,,"16,234.81","17,046.55",,22565,194.09,,0.00,,605,
,,,,,,Recd. Store,Project ABC store,,,,,for site conc. work,,,,,,,,,
